,white_locals,black_locals,winner
30978,4,5,white
30979,5,3,black
30980,4,3,black
30981,3,4,
30982,4,4,black
30983,4,3,black
30984,3,5,white
30985,5,3,black
30986,5,2,black
30987,4,1,black
30988,4,3,black
30989,4,5,
30990,4,4,
30991,4,4,white
30992,4,4,black
30993,2,6,
30994,3,5,
30995,4,5,black
30996,4,4,black
30997,4,3,black
30998,5,3,black
30999,4,1,black
31000,4,4,
31001,1,5,white
31002,4,5,
31003,3,1,black
31004,5,2,black
31005,5,3,white
31006,4,5,white
31007,5,3,black
31008,4,4,
31009,1,4,white
31010,6,3,black
31011,5,1,black
31012,4,2,black
31013,2,3,white
31014,4,4,
31015,6,2,black
31016,2,4,white
31017,5,1,black
31018,7,2,black
31019,5,4,
31020,5,4,
31021,4,1,black
31022,4,5,
31023,4,4,
31024,5,3,white
31025,3,3,black
31026,2,4,
31027,5,2,black
31028,3,4,white
31029,2,5,white
31030,4,3,
31031,3,3,black
31032,4,5,
31033,5,2,black
31034,5,2,black
31035,3,6,white
31036,2,3,white
31037,3,4,
31038,5,3,black
31039,5,4,
31040,6,2,black
31041,1,4,white
31042,2,3,white
31043,3,3,
31044,4,2,black
31045,6,2,black
31046,4,5,black
31047,3,3,
31048,4,4,white
31049,2,5,white
31050,3,4,white
31051,5,2,black
31052,3,3,white
31053,4,5,white
31054,4,4,black
31055,3,5,white
31056,3,4,white
31057,0,3,white
31058,3,4,white
31059,5,3,black
31060,1,4,white
31061,4,2,black
31062,4,4,black
31063,1,3,white
31064,4,4,
31065,5,4,black
31066,4,5,
31067,3,3,black
31068,4,2,black
31069,3,4,white
31070,3,0,black
31071,4,3,black
31072,6,3,black
31073,4,4,
31074,3,1,black
31075,5,2,black
31076,4,4,
31077,3,4,white
31078,2,4,white
31079,3,4,white
31080,3,5,white
31081,4,1,black
31082,4,4,
31083,3,4,white
31084,4,2,black
31085,3,5,black
31086,5,3,black
31087,2,3,white
31088,4,5,black
31089,5,2,black
31090,3,2,black
31091,5,4,black
31092,4,5,white
31093,4,1,black
31094,4,2,black
31095,3,5,white
31096,5,3,black
31097,5,3,black
31098,2,5,white
31099,4,2,black
31100,5,3,black
31101,2,5,white
31102,4,4,
31103,3,4,white
31104,2,5,white
31105,2,4,white
31106,4,4,white
31107,3,4,white
31108,1,3,white
31109,3,4,black
31110,5,3,black
31111,3,4,white
31112,5,0,black
31113,3,4,white
31114,4,3,black
31115,4,3,
31116,4,4,
31117,3,4,
31118,3,5,white
31119,5,3,
31120,5,2,black
31121,4,3,black
31122,4,3,
31123,4,5,white
31124,5,3,black
31125,3,2,black
31126,3,4,
31127,4,1,black
31128,6,3,black
31129,4,3,black
31130,3,4,
31131,4,0,black
31132,4,2,black
31133,4,3,
31134,3,1,black
31135,5,4,black
31136,5,2,black
31137,4,3,black
31138,4,2,black
31139,5,3,black
31140,3,5,white
31141,5,4,
31142,3,5,white
31143,3,3,white
31144,4,0,black
31145,5,1,black
31146,3,1,black
31147,3,6,white
31148,5,2,black
31149,4,4,
31150,2,5,white
31151,3,4,black
31152,4,4,black
31153,4,1,black
31154,4,3,black
31155,3,5,
31156,4,2,black
31157,4,5,
31158,4,3,black
31159,3,1,black
31160,2,4,white
31161,5,3,black
31162,2,3,white
31163,3,2,black
31164,4,4,black
31165,2,3,white
31166,4,3,
31167,4,5,white
31168,3,5,white
31169,4,2,black
31170,5,2,black
31171,4,4,white
31172,2,4,white
31173,4,2,black
31174,5,3,
31175,4,0,black
31176,3,2,black
31177,3,5,white
31178,2,5,white
31179,3,4,white
31180,4,3,white
31181,5,2,black
31182,5,2,black
31183,3,5,white
31184,6,3,black
31185,4,2,
31186,3,3,white
31187,6,3,black
31188,3,4,white
31189,3,4,black
31190,5,4,black
31191,3,3,white
31192,4,2,black
31193,6,3,black
31194,2,3,white
31195,3,3,white
31196,4,4,black
31197,4,2,black
31198,4,4,black
31199,4,4,
31200,4,4,white
31201,4,2,black
31202,3,4,
31203,3,3,black
31204,4,4,white
31205,3,4,
31206,1,5,white
31207,3,4,
31208,4,4,black
31209,5,4,
31210,4,3,black
31211,3,3,white
31212,4,2,black
31213,3,4,
31214,2,5,white
31215,1,5,white
31216,4,4,black
31217,3,3,white
31218,3,4,white
31219,5,3,black
31220,3,1,black
31221,4,3,black
31222,6,2,black
31223,4,4,black
31224,3,5,white
31225,2,4,white
31226,3,5,
31227,3,5,
31228,3,5,
31229,4,3,
31230,4,5,white
31231,3,4,
31232,4,5,
31233,4,5,
31234,4,4,
31235,4,4,
31236,4,4,
31237,2,3,white
31238,2,6,white
31239,4,2,black
31240,3,1,black
31241,2,7,white
31242,4,5,white
31243,0,6,white
31244,5,4,white
31245,4,4,black
31246,4,2,black
31247,4,4,
31248,3,4,
31249,4,4,
31250,4,4,
31251,4,4,
31252,2,3,white
31253,5,2,black
31254,4,2,black
31255,6,1,black
31256,4,5,white
31257,3,4,white
31258,4,4,white
31259,4,4,white
31260,3,2,black
31261,4,3,black
31262,2,4,white
31263,4,4,
31264,3,5,white
31265,3,5,white
31266,5,2,black
31267,4,4,black
31268,5,4,black
31269,3,5,white
31270,4,3,black
31271,3,5,
31272,4,4,white
31273,2,3,white
31274,5,3,black
31275,3,4,
31276,2,4,white
31277,5,3,black
31278,4,5,white
31279,5,1,black
31280,3,4,black
31281,3,4,
31282,5,4,white
31283,4,5,white
31284,3,5,white
31285,4,2,black
31286,4,4,
31287,5,3,black
31288,5,3,black
31289,4,3,black
31290,2,4,white
31291,5,3,black
31292,4,3,black
31293,4,3,black
31294,5,3,
31295,5,3,black
31296,6,3,black
31297,2,3,white
31298,3,6,white
31299,3,4,white
31300,2,4,white
31301,3,2,black
31302,5,4,white
31303,4,4,black
31304,5,3,black
31305,3,5,white
31306,4,4,
31307,4,2,black
31308,6,3,black
31309,4,5,
31310,2,4,white
31311,5,4,
31312,4,4,white
31313,2,5,white
31314,1,3,white
31315,3,4,white
31316,2,5,white
31317,5,2,black
31318,5,3,
31319,3,5,white
31320,3,3,white
31321,1,4,white
31322,2,4,white
31323,5,3,black
31324,3,4,
31325,3,4,white
31326,4,3,black
31327,4,1,black
31328,3,3,black
31329,3,3,white
31330,5,3,black
31331,4,2,black
31332,4,4,white
31333,4,4,
31334,6,2,black
31335,2,4,white
31336,0,4,white
31337,4,4,
31338,5,3,black
31339,2,4,white
31340,3,6,white
31341,3,4,black
31342,3,4,white
31343,4,4,
31344,2,3,white
31345,3,1,black
31346,4,3,
31347,3,4,black
31348,2,5,white
31349,2,4,white
31350,5,2,black
31351,5,4,
31352,2,4,white
31353,2,4,white
31354,3,1,black
31355,3,5,white
31356,4,2,
31357,2,5,white
31358,3,4,black
31359,1,3,white
31360,4,1,black
31361,0,3,white
31362,4,4,white
31363,3,6,white
31364,4,1,black
31365,3,4,white
31366,3,5,
31367,4,2,black
31368,4,4,white
31369,3,2,black
31370,4,4,black
31371,3,5,white
31372,4,4,
31373,3,0,black
31374,4,5,
31375,4,3,white
31376,3,2,black
31377,3,5,white
31378,4,4,
31379,4,5,black
31380,4,4,
31381,3,5,white
31382,5,3,black
31383,5,3,black
31384,5,2,black
31385,2,6,white
31386,2,3,white
31387,3,4,white
31388,3,2,black
31389,5,3,black
31390,2,6,white
31391,4,4,
31392,2,4,white
31393,5,3,black
31394,2,4,white
31395,3,4,white
31396,4,5,white
31397,4,4,
31398,1,4,white
31399,4,5,
31400,4,1,black
31401,4,3,black
31402,3,5,white
31403,3,4,white
31404,4,4,
31405,3,5,white
31406,4,2,black
31407,4,3,
31408,3,4,white
31409,4,4,black
31410,2,5,white
31411,3,4,
31412,4,3,black
31413,4,2,black
31414,5,3,black
31415,5,3,black
31416,3,1,black
31417,4,3,white
31418,4,5,white
31419,1,5,white
31420,0,3,white
31421,2,4,white
31422,4,1,black
31423,4,2,black
31424,2,4,white
31425,4,4,
31426,5,4,white
31427,3,4,white
31428,3,1,black
31429,5,4,white
31430,4,3,black
31431,3,5,white
31432,4,3,
31433,3,3,white
31434,3,5,white
31435,4,3,black
31436,3,5,white
31437,4,5,white
31438,4,4,
31439,3,2,black
31440,3,4,white
31441,2,4,white
31442,2,3,white
31443,4,3,black
31444,1,4,white
31445,4,4,
31446,2,3,white
31447,5,3,black
31448,3,1,black
31449,5,4,
31450,4,4,black
31451,4,4,white
31452,3,4,
31453,4,3,black
31454,4,4,
31455,4,4,
31456,6,3,black
31457,5,3,black
31458,4,3,
31459,4,4,
31460,3,3,white
31461,3,4,white
31462,4,3,black
31463,4,2,black
31464,4,4,white
31465,4,4,black
31466,4,5,
31467,3,3,black
31468,4,5,black
31469,5,4,
31470,4,5,
31471,4,5,
31472,2,3,white
31473,3,3,black
31474,1,5,white
31475,4,1,black
31476,2,4,white
31477,3,5,white
31478,3,5,white
31479,2,5,white
31480,4,3,black
31481,4,3,
31482,5,4,black
31483,3,3,black
31484,3,2,black
31485,5,3,black
31486,4,5,
31487,3,2,black
31488,0,3,white
31489,4,4,black
31490,3,3,black
31491,2,6,white
31492,3,3,black
31493,4,3,black
31494,4,0,black
31495,3,2,black
31496,4,2,black
31497,4,3,black
31498,4,4,
31499,5,3,
31500,5,4,black
31501,4,3,
31502,4,1,black
31503,4,5,
31504,3,5,
31505,5,3,
31506,5,3,black
31507,5,1,black
31508,0,4,white
31509,4,4,black
31510,5,4,white
31511,5,3,
31512,4,3,black
31513,4,4,
31514,1,4,white
31515,4,4,white
31516,4,1,black
31517,5,4,black
31518,5,3,black
31519,5,2,black
31520,3,4,
31521,5,3,
31522,4,5,
31523,6,3,white
31524,2,4,white
31525,2,4,white
31526,5,2,black
31527,4,4,
31528,2,5,white
31529,3,5,white
31530,1,5,white
31531,5,4,black
31532,5,2,black
31533,2,3,white
31534,4,4,
31535,4,4,black
31536,4,4,black
31537,5,1,black
31538,4,4,
31539,5,4,
31540,5,3,
31541,4,3,black
31542,3,2,black
31543,3,4,black
31544,2,3,white
31545,3,5,white
31546,3,4,
31547,2,4,white
31548,3,4,
31549,5,4,
31550,3,4,white
31551,4,5,
31552,2,3,white
31553,3,6,white
31554,2,5,white
31555,5,1,black
31556,3,5,white
31557,2,4,white
31558,4,4,white
31559,5,2,black
31560,4,4,black
31561,5,4,
31562,3,4,
31563,2,3,white
31564,4,4,
31565,2,5,white
31566,4,4,white
31567,3,5,white
31568,6,2,black
31569,4,4,
31570,3,5,white
31571,4,4,black
31572,3,1,black
31573,4,2,black
31574,3,4,white
31575,4,4,
31576,3,3,black
31577,4,5,white
31578,3,4,white
31579,4,2,black
31580,2,4,white
31581,4,3,black
31582,3,0,black
31583,3,5,white
31584,4,5,white
31585,4,4,white
31586,4,4,
31587,4,3,black
31588,2,3,white
31589,4,5,
31590,5,4,black
31591,4,3,black
31592,4,2,black
31593,5,2,black
31594,3,5,
31595,2,4,white
31596,4,4,
31597,3,4,white
31598,5,3,black
31599,4,4,black
31600,4,3,black
31601,5,3,black
31602,4,4,black
31603,4,4,
31604,4,4,white
31605,5,4,
31606,5,4,black
31607,3,5,white
31608,4,1,black
31609,3,3,white
31610,3,3,black
31611,3,5,white
31612,4,3,
31613,5,3,black
31614,3,3,white
31615,3,4,white
31616,5,1,black
31617,2,3,white
31618,5,4,
31619,4,4,
31620,3,4,white
31621,4,1,black
31622,3,2,black
31623,3,1,black
31624,3,2,black
31625,4,5,
31626,4,2,black
31627,4,4,black
31628,3,3,black
31629,4,4,white
31630,4,4,black
31631,2,3,white
31632,4,3,black
31633,2,4,white
31634,1,4,white
31635,2,4,white
31636,2,4,white
31637,3,4,white
31638,3,4,white
31639,3,3,black
31640,5,4,black
31641,5,2,black
31642,3,1,black
31643,3,5,white
31644,3,4,white
31645,3,1,black
31646,5,4,black
31647,5,3,
31648,2,5,white
31649,2,5,white
31650,4,4,
31651,3,6,white
31652,4,4,
31653,5,3,
31654,2,3,white
31655,1,5,white
31656,4,4,white
31657,5,3,black
31658,3,4,white
31659,1,6,white
31660,1,4,white
31661,4,4,white
31662,5,3,black
31663,4,4,
31664,4,5,white
31665,3,5,white
31666,4,4,
31667,4,3,black
31668,3,4,white
31669,3,4,white
31670,4,5,white
31671,3,4,white
31672,3,5,white
31673,4,4,
31674,4,3,
31675,1,5,white
31676,3,6,white
31677,4,4,
31678,2,4,white
31679,5,3,black
31680,5,3,black
31681,4,3,black
31682,3,6,white
31683,3,4,white
31684,5,3,
31685,3,3,white
31686,3,4,white
31687,2,5,white
31688,5,4,
31689,4,3,black
31690,2,5,white
31691,4,4,
31692,4,3,
31693,3,5,white
31694,5,4,
31695,2,3,white
31696,4,3,black
31697,5,1,black
31698,3,3,white
31699,4,4,
31700,4,1,black
31701,5,2,black
31702,3,5,white
31703,4,3,black
31704,4,4,
31705,3,1,black
31706,4,2,black
31707,5,3,black
31708,4,4,
31709,3,4,
31710,2,5,white
31711,3,1,black
31712,4,3,
31713,4,4,black
31714,4,3,black
31715,4,3,black
31716,2,3,white
31717,3,2,black
31718,4,4,black
31719,3,4,white
31720,3,3,white
31721,4,5,black
31722,5,4,
31723,4,4,
31724,3,3,white
31725,6,3,black
31726,5,3,black
31727,4,3,black
31728,2,5,white
31729,5,2,black
31730,4,4,black
31731,3,5,
31732,4,2,black
31733,3,4,white
31734,3,4,
31735,2,4,white
31736,4,5,white
31737,1,4,white
31738,5,3,
31739,3,3,black
31740,2,5,white
31741,4,2,black
31742,2,5,white
31743,3,3,
31744,4,2,
31745,3,1,black
31746,3,3,
31747,3,3,black
31748,2,5,white
31749,6,3,black
31750,5,1,black
31751,1,6,white
31752,4,4,black
31753,1,3,white
31754,3,5,white
31755,5,3,
31756,6,3,black
31757,4,3,black
31758,1,4,white
31759,4,5,
31760,3,4,
31761,5,3,black
31762,3,4,black
31763,6,2,black
31764,2,4,white
31765,4,2,black
31766,4,2,black
31767,4,2,black
31768,1,3,white
31769,5,3,black
31770,5,1,black
31771,4,4,
31772,4,2,black
31773,3,5,
31774,3,4,white
31775,4,3,black
31776,5,3,black
31777,4,2,black
31778,4,3,black
31779,4,3,black
31780,4,3,black
31781,3,4,white
31782,4,3,
31783,3,3,black
31784,5,3,black
31785,3,4,white
31786,4,4,white
31787,5,4,
31788,4,4,black
31789,4,5,
31790,5,3,black
31791,1,4,white
31792,3,1,black
31793,4,4,
31794,3,3,white
31795,5,2,black
31796,5,3,black
31797,4,5,white
31798,4,4,
31799,6,3,black
31800,6,2,black
31801,3,3,black
31802,2,4,white
31803,5,3,black
31804,4,5,white
31805,0,4,white
31806,5,3,black
31807,3,5,
31808,1,4,white
31809,5,4,black
31810,4,5,black
31811,4,4,white
31812,4,2,black
31813,3,4,white
31814,2,3,white
31815,1,3,white
31816,4,5,
31817,2,5,white
31818,5,2,black
31819,4,2,black
31820,3,5,
31821,2,3,white
31822,3,6,white
31823,3,2,black
31824,4,4,white
31825,3,2,black
31826,4,4,
31827,3,4,white
31828,1,3,white
31829,2,5,white
31830,2,4,white
31831,5,4,
31832,4,3,black
31833,4,3,
31834,4,4,white
31835,5,3,black
31836,5,3,white
31837,3,4,white
31838,5,3,black
31839,4,3,black
31840,4,3,black
31841,1,4,white
31842,4,3,black
31843,5,2,black
31844,5,3,black
31845,4,4,black
31846,4,4,black
31847,6,2,black
31848,2,4,white
31849,0,3,white
31850,2,5,white
31851,4,4,white
31852,5,4,black
31853,4,5,white
31854,4,4,
31855,5,2,black
31856,4,4,white
31857,4,4,
31858,4,3,black
31859,3,3,white
31860,4,3,black
31861,2,5,white
31862,3,4,
31863,5,4,
31864,1,3,white
31865,3,4,
31866,4,3,black
31867,5,4,white
31868,5,3,black
31869,4,4,
31870,3,5,white
31871,5,4,
31872,4,5,white
31873,4,0,black
31874,4,4,
31875,4,4,
31876,3,5,white
31877,1,3,white
31878,3,4,white
31879,4,3,black
31880,4,4,white
31881,2,6,white
31882,2,4,white
31883,3,3,black
31884,3,4,white
31885,2,4,white
31886,1,5,white
31887,4,2,black
31888,5,2,black
31889,4,1,black
31890,2,5,white
31891,2,4,white
31892,2,5,white
31893,2,3,white
31894,4,4,white
31895,4,3,white
31896,4,3,
31897,3,5,white
31898,4,2,black
31899,5,1,black
31900,4,3,
31901,4,4,
31902,5,2,black
31903,4,3,white
31904,3,5,white
31905,4,4,white
31906,4,1,black
31907,4,4,white
31908,3,3,white
31909,2,4,white
31910,5,3,black
31911,4,2,black
31912,5,3,black
31913,4,2,black
31914,3,4,
31915,4,4,white
31916,4,3,black
31917,3,2,black
31918,0,4,white
31919,3,4,black
31920,3,5,
31921,4,5,
31922,2,4,white
31923,5,2,
31924,5,3,
31925,4,5,white
31926,2,4,white
31927,4,1,black
31928,2,4,white
31929,4,5,
31930,4,3,black
31931,6,3,black
31932,4,2,black
31933,4,2,black
31934,3,5,black
31935,2,3,white
31936,3,4,white
31937,3,2,black
31938,4,2,black
31939,3,4,
31940,3,4,
31941,3,3,white
31942,3,4,
31943,2,5,white
31944,4,4,black
31945,5,3,black
31946,3,3,black
31947,4,4,black
31948,2,4,white
31949,1,5,white
31950,4,3,black
31951,5,3,black
31952,4,3,black
31953,5,4,black
31954,2,4,white
31955,3,4,white
31956,4,3,black
31957,5,4,
31958,4,3,black
31959,4,0,black
31960,4,4,white
31961,4,3,white
31962,4,4,black
31963,4,4,
31964,3,4,
31965,4,4,black
31966,3,4,
31967,5,2,black
31968,4,5,white
31969,3,5,white
31970,4,2,black
31971,4,4,
31972,3,4,white
31973,3,4,
31974,1,3,white
31975,3,3,
31976,4,1,black
31977,4,3,black
31978,2,4,white
31979,3,2,black
31980,3,1,black
31981,2,4,white
31982,4,4,black
31983,3,4,white
31984,5,4,black
31985,3,3,white
31986,5,3,black
31987,5,4,
31988,4,3,
31989,3,4,black
31990,4,3,white
31991,4,3,black
31992,4,4,black
31993,2,5,white
31994,4,3,white
31995,4,4,white
31996,3,1,black
31997,3,4,white
31998,5,3,black
31999,3,4,white
32000,3,4,
32001,3,4,white
32002,3,4,
32003,3,4,
32004,4,2,black
32005,4,5,
32006,5,4,
32007,5,3,
32008,4,4,white
32009,3,4,white
32010,3,5,white
32011,3,1,black
32012,3,5,white
32013,4,5,
32014,4,5,black
32015,4,4,black
32016,4,0,black
32017,2,6,white
32018,4,3,black
32019,4,3,black
32020,3,4,black
32021,5,2,black
32022,3,2,black
32023,5,3,
32024,5,3,black
32025,6,3,black
32026,3,5,white
32027,2,5,white
32028,5,3,
32029,2,5,white
32030,4,4,
32031,4,5,
32032,4,3,white
32033,5,3,black
32034,3,4,white
32035,1,4,white
32036,5,4,
32037,5,2,black
32038,1,4,white
32039,4,3,
32040,5,3,
32041,4,3,black
32042,4,0,black
32043,4,4,
32044,4,4,white
32045,4,3,black
32046,4,2,black
32047,1,4,white
32048,3,4,white
32049,4,5,
32050,5,4,
32051,4,3,black
32052,4,3,black
32053,4,2,black
32054,4,3,black
32055,3,5,white
32056,3,2,
32057,4,3,black
32058,4,5,
32059,5,4,
32060,2,4,white
32061,3,5,white
32062,3,6,white
32063,3,2,black
32064,4,2,
32065,3,5,white
32066,4,4,black
32067,4,4,white
32068,1,4,white
32069,5,3,black
32070,3,1,black
32071,3,3,black
32072,5,3,black
32073,3,5,white
32074,2,5,white
32075,4,5,white
32076,4,1,black
32077,3,4,white
32078,0,4,white
32079,5,1,black
32080,3,4,white
32081,4,4,white
32082,4,5,
32083,4,5,black
32084,3,4,
32085,5,3,black
32086,2,4,white
32087,2,4,white
32088,6,3,black
32089,4,4,white
32090,3,5,
32091,3,5,white
32092,4,4,
32093,3,3,
32094,4,3,black
32095,1,3,white
32096,3,4,black
32097,5,3,black
32098,4,4,white
32099,3,0,black
32100,3,5,white
32101,3,4,white
32102,4,4,
32103,4,4,
32104,5,4,white
32105,2,5,white
32106,1,4,white
32107,5,4,
32108,4,5,
32109,5,4,
32110,5,4,
32111,4,5,
32112,2,6,white
32113,5,4,black
32114,3,5,white
32115,4,2,black
32116,1,3,white
32117,4,3,black
32118,4,4,black
32119,4,3,black
32120,4,1,black
32121,4,4,
32122,4,3,black
32123,4,5,
32124,5,4,black
32125,1,5,white
32126,1,5,white
32127,4,4,
32128,3,4,white
32129,3,4,
32130,1,3,white
32131,3,4,black
32132,4,2,black
32133,4,4,
32134,4,4,white
32135,3,5,
32136,4,1,black
32137,4,3,white
32138,3,3,black
32139,3,5,
32140,3,3,black
32141,3,4,
32142,3,4,
32143,2,4,white
32144,3,1,black
32145,4,3,white
32146,5,4,white
32147,5,3,black
32148,5,3,black
32149,4,3,black
32150,4,3,white
32151,3,1,black
32152,4,3,black
32153,3,5,white
32154,4,3,
32155,4,5,
32156,3,4,black
32157,4,1,black
32158,4,4,black
32159,1,3,white
32160,4,3,white
32161,3,3,white
32162,3,2,black
32163,2,5,white
32164,5,4,white
32165,5,3,black
32166,4,4,
32167,3,4,white
32168,3,3,black
32169,5,2,black
32170,3,5,white
32171,4,4,
32172,5,3,black
32173,2,3,white
32174,3,5,white
32175,4,4,black
32176,3,5,
32177,4,5,black
32178,3,4,white
32179,4,4,white
32180,5,4,black
32181,4,2,black
32182,3,3,white
32183,4,4,black
32184,4,4,white
32185,4,3,
32186,5,4,
32187,4,4,
32188,3,6,white
32189,5,2,black
32190,5,3,
32191,5,2,black
32192,4,1,black
32193,4,4,
32194,4,4,black
32195,3,1,black
32196,1,3,white
32197,4,5,white
32198,3,1,black
32199,3,4,white
32200,1,5,white
32201,3,4,
32202,5,3,
32203,4,3,black
32204,4,1,black
32205,4,2,black
32206,4,1,black
32207,2,3,white
32208,2,4,white
32209,3,6,white
32210,4,3,black
32211,4,3,
32212,3,5,
32213,3,5,white
32214,4,3,black
32215,3,4,black
32216,4,2,black
32217,4,4,
32218,4,2,black
32219,4,2,black
32220,3,5,white
32221,3,3,black
32222,4,2,black
32223,5,3,black
32224,4,2,black
32225,3,4,white
32226,1,3,white
32227,1,4,white
32228,1,4,white
32229,1,5,white
32230,3,1,black
32231,5,3,black
32232,3,1,black
32233,6,3,black
32234,3,2,black
32235,4,2,black
32236,6,3,black
32237,5,3,black
32238,1,5,white
32239,2,4,white
32240,4,5,
32241,4,4,black
32242,1,3,white
32243,5,4,
32244,3,3,black
32245,4,4,black
32246,4,4,white
32247,5,3,black
32248,5,2,black
32249,4,4,black
32250,4,4,black
32251,1,4,white
32252,4,4,white
32253,3,0,black
32254,3,2,black
32255,5,2,
32256,4,3,white
32257,4,3,
32258,3,4,white
32259,4,2,black
32260,3,2,black
32261,3,5,white
32262,4,4,
32263,2,5,white
32264,4,4,white
32265,4,3,black
32266,5,4,black
32267,3,4,white
32268,4,2,
32269,4,4,
32270,4,4,
32271,4,3,
32272,4,3,black
32273,4,2,black
32274,4,4,
32275,4,4,white
32276,4,5,white
32277,4,4,black
32278,3,4,white
32279,2,5,white
32280,5,4,
32281,5,4,black
32282,5,4,
32283,1,4,white
32284,4,0,black
32285,5,4,
32286,4,4,white
32287,1,3,white
32288,2,3,white
32289,5,4,black
32290,2,4,white
32291,3,4,
32292,4,4,white
32293,5,4,
32294,4,4,black
32295,4,4,white
32296,1,3,white
32297,4,5,
32298,4,5,black
32299,4,3,black
32300,3,4,
32301,4,5,white
32302,4,4,white
32303,4,2,black
32304,3,4,black
32305,3,3,black
32306,4,3,black
32307,5,3,
32308,3,4,white
32309,4,3,black
32310,2,5,white
32311,5,3,black
32312,4,3,black
32313,2,4,white
32314,4,2,black
32315,2,4,white
32316,4,4,
32317,1,4,white
32318,4,2,
32319,3,3,black
32320,4,4,
32321,4,4,
32322,4,4,
32323,4,0,black
32324,3,5,
32325,2,5,white
32326,1,4,white
32327,4,2,black
32328,4,4,white
32329,4,2,black
32330,2,4,white
32331,4,3,black
32332,4,3,
32333,4,5,white
32334,4,2,black
32335,4,3,white
32336,3,4,white
32337,5,2,black
32338,5,2,black
32339,3,4,white
32340,4,2,black
32341,3,2,black
32342,3,4,white
32343,3,3,
32344,3,3,white
32345,4,2,black
32346,4,4,black
32347,4,3,black
32348,4,4,
32349,3,4,white
32350,4,4,white
32351,4,5,black
32352,4,2,black
32353,4,3,black
32354,6,3,black
32355,4,1,black
32356,2,4,white
32357,3,5,white
32358,4,3,
32359,5,1,black
32360,3,3,white
32361,4,3,black
32362,3,1,black
32363,5,3,black
32364,2,4,white
32365,3,4,black
32366,3,4,white
32367,4,1,black
32368,3,3,white
32369,3,2,black
32370,4,3,white
32371,2,4,white
32372,4,3,black
32373,3,5,white
32374,4,5,
32375,4,2,black
32376,4,3,black
32377,5,4,black
32378,4,2,
32379,3,3,black
32380,4,4,
32381,3,5,
32382,4,1,black
32383,5,3,black
32384,4,5,
32385,5,4,
32386,3,0,black
32387,5,3,black
32388,3,5,
32389,3,3,white
32390,4,3,black
32391,5,4,
32392,4,3,
32393,4,3,black
32394,5,4,black
32395,2,3,white
32396,2,5,white
32397,3,4,white
32398,4,4,
32399,5,2,black
32400,4,2,black
32401,3,4,white
32402,4,2,black
32403,4,2,black
